primary_key,key_value,column_name,old_value,new_value,modified_at
id,177625,totalCommission,1.34,19.5,2024-12-17 05:22:03
id,177625,totalNetCommission,16.68,19.5,2024-12-17 05:22:03
id,177627,calculated_hgs_commission,1.65,2.07,2024-12-17 05:22:03
id,177627,calculated_hotel_commission,1.65,2.07,2024-12-17 05:22:03
id,177627,default_price,20.54,25.92,2024-12-17 05:22:03
id,177627,hotelNetPrice,1.65,2.07,2024-12-17 05:22:03
id,177627,museumCommission,18.89,23.85,2024-12-17 05:22:03
id,177627,museumNetPrice,18.89,23.85,2024-12-17 05:22:03
id,177627,newPrice,20.54,25.92,2024-12-17 05:22:03
id,177627,original_price,20.54,25.92,2024-12-17 05:22:03
id,177627,pricetext,20.54,25.92,2024-12-17 05:22:03
id,177627,smartbox_price,19.06,24.06,2024-12-17 05:22:03
id,177627,subtotal,1.65,2.07,2024-12-17 05:22:03
id,177627,ticket_net_price,20.54,25.92,2024-12-17 05:22:03
id,177627,timezone,+07.00,+0,2024-12-17 05:22:03
id,177627,totalCommission,1.65,25.92,2024-12-17 05:22:03
id,177627,totalNetCommission,20.54,25.92,2024-12-17 05:22:03
id,177629,default_price,1.57,1.53,2024-12-17 05:22:03
id,177629,museumCommission,1.45,1.41,2024-12-17 05:22:03
id,177629,museumNetPrice,1.45,1.41,2024-12-17 05:22:03
id,177629,newPrice,1.57,1.53,2024-12-17 05:22:03
id,177629,original_price,1.57,1.53,2024-12-17 05:22:03
id,177629,pricetext,1.57,1.53,2024-12-17 05:22:03
id,177629,smartbox_price,1.46,1.42,2024-12-17 05:22:03
id,177629,ticket_net_price,1.57,1.53,2024-12-17 05:22:03
id,177629,totalCommission,1.57,1.53,2024-12-17 05:22:03
id,177629,totalNetCommission,1.57,1.53,2024-12-17 05:22:03
id,177631,calculated_hgs_commission,0.46,0.9,2024-12-17 05:22:03
id,177631,calculated_hotel_commission,0.46,0.9,2024-12-17 05:22:03
id,177631,default_price,6.09,11.16,2024-12-17 05:22:03
id,177631,hotelNetPrice,0.46,0.9,2024-12-17 05:22:03
id,177631,museumCommission,5.63,10.26,2024-12-17 05:22:03
id,177631,museumNetPrice,5.63,10.26,2024-12-17 05:22:03
id,177631,newPrice,6.09,11.16,2024-12-17 05:22:03
id,177631,original_price,6.09,11.16,2024-12-17 05:22:03
id,177631,pricetext,6.09,11.16,2024-12-17 05:22:03
id,177631,smartbox_price,5.68,10.35,2024-12-17 05:22:03
id,177631,subtotal,0.46,0.9,2024-12-17 05:22:03
id,177631,ticket_net_price,6.09,11.16,2024-12-17 05:22:03
id,177631,totalCommission,6.09,11.16,2024-12-17 05:22:03
id,177631,totalNetCommission,6.09,11.16,2024-12-17 05:22:03
id,177715,agefrom,13,12,2024-12-18 04:04:02
id,177715,ageto,99,30,2024-12-18 04:04:02
id,177715,deleted,1,0,2024-12-18 04:04:02
id,177715,timezone,-07.00,+0,2024-12-18 04:04:02
id,177717,deleted,1,0,2024-12-18 04:04:02
id,177717,timezone,-07.00,+0,2024-12-18 04:04:02
id,177719,agefrom,13,12,2024-12-18 04:04:02
id,177719,ageto,99,30,2024-12-18 04:04:02
id,177719,deleted,1,0,2024-12-18 04:04:02
id,177719,timezone,-07.00,+0,2024-12-18 04:04:02
id,177721,deleted,1,0,2024-12-18 04:04:02
id,177721,timezone,-07.00,+0,2024-12-18 04:04:02
id,177861,ageto,99,30,2024-12-17 05:24:02
id,179139,smartbox_price,22.19,22.21,2024-12-18 05:04:02
id,179141,agefrom,0,2,2024-12-18 05:04:02
id,179141,smartbox_price,20.92,20.93,2024-12-18 05:04:02
id,179143,ageto,2,1,2024-12-18 05:04:02
id,179143,calculated_hgs_commission,0,3.1,2024-12-18 05:04:02
id,179143,calculated_hotel_commission,0,3.1,2024-12-18 05:04:02
id,179143,default_price,0,12.93,2024-12-18 05:04:02
id,179143,hotelNetPrice,0,3.1,2024-12-18 05:04:02
id,179143,museumCommission,0,9.83,2024-12-18 05:04:02
id,179143,museumNetPrice,0,9.83,2024-12-18 05:04:02
id,179143,newPrice,0,12.93,2024-12-18 05:04:02
id,179143,original_price,0,12.93,2024-12-18 05:04:02
id,179143,pricetext,0.00,12.93,2024-12-18 05:04:02
id,179143,subtotal,0,3.1,2024-12-18 05:04:02
id,179143,ticket_net_price,0,12.93,2024-12-18 05:04:02
id,179143,totalCommission,0,12.93,2024-12-18 05:04:02
id,179143,totalNetCommission,0,12.93,2024-12-18 05:04:02
id,182485,timezone,+01.00,+0,2024-12-17 05:00:02
id,182487,timezone,+01.00,+0,2024-12-17 05:00:02
id,182633,agefrom,18,12,2024-12-17 05:10:01
id,182633,ageto,99,30,2024-12-17 05:10:01
id,183437,agefrom,8,12,2024-12-17 05:14:02
id,183437,ageto,1,30,2024-12-17 05:14:02
id,183437,calculated_hgs_commission,16.62,16.58,2024-12-17 05:14:02
id,183437,calculated_hotel_commission,16.62,16.58,2024-12-17 05:14:02
id,183437,default_price,83.09,82.89,2024-12-17 05:14:02
id,183437,hotelNetPrice,16.62,16.58,2024-12-17 05:14:02
id,183437,museumCommission,66.47,66.31,2024-12-17 05:14:02
id,183437,museumNetPrice,66.47,66.31,2024-12-17 05:14:02
id,183437,newPrice,83.09,82.89,2024-12-17 05:14:02
id,183437,original_price,83.09,82.89,2024-12-17 05:14:02
id,183437,pricetext,83.09,82.89,2024-12-17 05:14:02
id,183437,smartbox_price,68.14,67.97,2024-12-17 05:14:02
id,183437,subtotal,16.62,16.58,2024-12-17 05:14:02
id,183437,ticket_net_price,83.09,82.89,2024-12-17 05:14:02
id,183437,totalCommission,83.09,82.89,2024-12-17 05:14:02
id,183437,totalNetCommission,83.09,82.89,2024-12-17 05:14:02
id,183439,calculated_hgs_commission,14.02,13.98,2024-12-17 05:14:02
id,183439,calculated_hotel_commission,14.02,13.98,2024-12-17 05:14:02
id,183439,default_price,70.11,69.94,2024-12-17 05:14:02
id,183439,hotelNetPrice,14.02,13.98,2024-12-17 05:14:02
id,183439,museumCommission,56.09,55.96,2024-12-17 05:14:02
id,183439,museumNetPrice,56.09,55.96,2024-12-17 05:14:02
id,183439,newPrice,70.11,69.94,2024-12-17 05:14:02
id,183439,original_price,70.11,69.94,2024-12-17 05:14:02
id,183439,pricetext,70.11,69.94,2024-12-17 05:14:02
id,183439,smartbox_price,57.49,57.35,2024-12-17 05:14:02
id,183439,subtotal,14.02,13.98,2024-12-17 05:14:02
id,183439,ticket_net_price,70.11,69.94,2024-12-17 05:14:02
id,183439,totalCommission,70.11,69.94,2024-12-17 05:14:02
id,183439,totalNetCommission,70.11,69.94,2024-12-17 05:14:02
id,184013,max_qty,20,14,2024-12-18 05:06:02
id,184013,timezone,+02.00,+0,2024-12-18 05:06:02
id,184015,deleted,0,1,2024-12-18 05:06:02
id,184017,max_qty,20,14,2024-12-18 05:06:02
id,184017,timezone,+02.00,+0,2024-12-18 05:06:02
id,184019,max_qty,0,14,2024-12-18 05:12:02
id,184019,museum_price,0,0.00,2024-12-18 05:12:02
id,184019,pricetext,7,7.00,2024-12-18 05:12:02
id,184019,timezone,+01.00,+0,2024-12-18 05:12:02
id,184021,deleted,0,1,2024-12-18 05:12:02
id,184021,museum_price,0,0.00,2024-12-18 05:12:02
id,184021,pricetext,6,6.00,2024-12-18 05:12:02
id,184023,agefrom,0,4,2024-12-18 05:12:02
id,184023,ageto,7,11,2024-12-18 05:12:02
id,184023,max_qty,0,14,2024-12-18 05:12:02
id,184023,timezone,+01.00,+0,2024-12-18 05:12:02
id,192864,max_qty,6,40,2024-12-17 04:20:02
id,192866,max_qty,6,40,2024-12-17 04:20:02
id,192892,calculated_hgs_commission,6.88,5.28,2024-12-17 04:52:17
id,192892,calculated_hotel_commission,6.88,5.28,2024-12-17 04:52:17
id,192892,default_price,43,33,2024-12-17 04:52:17
id,192892,hotelNetPrice,6.88,5.28,2024-12-17 04:52:17
id,192892,museumCommission,36.12,27.72,2024-12-17 04:52:17
id,192892,museumNetPrice,36.12,27.72,2024-12-17 04:52:17
id,192892,newPrice,43,33,2024-12-17 04:52:17
id,192892,original_price,43,33,2024-12-17 04:52:17
id,192892,pricetext,43.00,33.00,2024-12-17 04:52:17
id,192892,smartbox_price,36.81,28.25,2024-12-17 04:52:17
id,192892,subtotal,6.88,5.28,2024-12-17 04:52:17
id,192892,ticket_net_price,43,33,2024-12-17 04:52:17
id,192892,totalCommission,6.88,33,2024-12-17 04:52:17
id,192892,totalNetCommission,43,33,2024-12-17 04:52:17
id,192894,calculated_hgs_commission,6.4,4.8,2024-12-17 04:52:17
id,192894,calculated_hotel_commission,6.4,4.8,2024-12-17 04:52:17
id,192894,default_price,40,30,2024-12-17 04:52:17
id,192894,hotelNetPrice,6.4,4.8,2024-12-17 04:52:17
id,192894,museumCommission,33.6,25.2,2024-12-17 04:52:17
id,192894,museumNetPrice,33.6,25.2,2024-12-17 04:52:17
id,192894,newPrice,40,30,2024-12-17 04:52:17
id,192894,original_price,40,30,2024-12-17 04:52:17
id,192894,pricetext,40.00,30.00,2024-12-17 04:52:17
id,192894,smartbox_price,34.24,25.68,2024-12-17 04:52:17
id,192894,subtotal,6.4,4.8,2024-12-17 04:52:17
id,192894,ticket_net_price,40,30,2024-12-17 04:52:17
id,192894,totalCommission,6.4,30,2024-12-17 04:52:17
id,192894,totalNetCommission,40,30,2024-12-17 04:52:17
id,192896,calculated_hgs_commission,5.92,4.32,2024-12-17 04:52:17
id,192896,calculated_hotel_commission,5.92,4.32,2024-12-17 04:52:17
id,192896,default_price,37,27,2024-12-17 04:52:17
id,192896,hotelNetPrice,5.92,4.32,2024-12-17 04:52:17
id,192896,museumCommission,31.08,22.68,2024-12-17 04:52:17
id,192896,museumNetPrice,31.08,22.68,2024-12-17 04:52:17
id,192896,newPrice,37,27,2024-12-17 04:52:17
id,192896,original_price,37,27,2024-12-17 04:52:17
id,192896,pricetext,37.00,27.00,2024-12-17 04:52:17
id,192896,smartbox_price,31.67,23.11,2024-12-17 04:52:17
id,192896,subtotal,5.92,4.32,2024-12-17 04:52:17
id,192896,ticket_net_price,37,27,2024-12-17 04:52:17
id,192896,totalCommission,5.92,27,2024-12-17 04:52:17
id,192896,totalNetCommission,37,27,2024-12-17 04:52:17
id,192898,calculated_hgs_commission,5.92,4.32,2024-12-17 04:52:17
id,192898,calculated_hotel_commission,5.92,4.32,2024-12-17 04:52:17
id,192898,default_price,37,27,2024-12-17 04:52:17
id,192898,hotelNetPrice,5.92,4.32,2024-12-17 04:52:17
id,192898,museumCommission,31.08,22.68,2024-12-17 04:52:17
id,192898,museumNetPrice,31.08,22.68,2024-12-17 04:52:17
id,192898,newPrice,37,27,2024-12-17 04:52:17
id,192898,original_price,37,27,2024-12-17 04:52:17
id,192898,pricetext,37.00,27.00,2024-12-17 04:52:17
id,192898,smartbox_price,31.67,23.11,2024-12-17 04:52:17
id,192898,subtotal,5.92,4.32,2024-12-17 04:52:17
id,192898,ticket_net_price,37,27,2024-12-17 04:52:17
id,192898,totalCommission,5.92,27,2024-12-17 04:52:17
id,192898,totalNetCommission,37,27,2024-12-17 04:52:17
id,192902,calculated_hgs_commission,3.44,5.28,2024-12-17 04:52:17
id,192902,calculated_hotel_commission,3.44,5.28,2024-12-17 04:52:17
id,192902,default_price,21.5,33,2024-12-17 04:52:17
id,192902,hotelNetPrice,3.44,5.28,2024-12-17 04:52:17
id,192902,museumCommission,18.06,27.72,2024-12-17 04:52:17
id,192902,museumNetPrice,18.06,27.72,2024-12-17 04:52:17
id,192902,newPrice,21.5,33,2024-12-17 04:52:17
id,192902,original_price,21.5,33,2024-12-17 04:52:17
id,192902,pricetext,21.50,33.00,2024-12-17 04:52:17
id,192902,smartbox_price,18.4,28.25,2024-12-17 04:52:17
id,192902,subtotal,3.44,5.28,2024-12-17 04:52:17
id,192902,ticket_net_price,21.5,33,2024-12-17 04:52:17
id,192902,totalCommission,3.44,33,2024-12-17 04:52:17
id,192902,totalNetCommission,21.5,33,2024-12-17 04:52:17
id,192904,timezone,+02.00,+0,2024-12-17 05:04:03
id,192906,timezone,+02.00,+0,2024-12-17 05:04:03
id,192908,timezone,+02.00,+0,2024-12-17 05:04:03
id,192910,timezone,+02.00,+0,2024-12-17 05:04:03
id,192912,timezone,+02.00,+0,2024-12-17 05:04:03
id,192914,timezone,+02.00,+0,2024-12-17 05:04:03
id,193230,calculated_hgs_commission,3.89,3.64,2024-12-17 04:00:02
id,193230,calculated_hotel_commission,3.89,3.64,2024-12-17 04:00:02
id,193230,default_price,19.45,18.19,2024-12-17 04:00:02
id,193230,hotelNetPrice,3.89,3.64,2024-12-17 04:00:02
id,193230,museumCommission,15.56,14.55,2024-12-17 04:00:02
id,193230,museumNetPrice,15.56,14.55,2024-12-17 04:00:02
id,193230,newPrice,19.45,18.19,2024-12-17 04:00:02
id,193230,original_price,19.45,18.19,2024-12-17 04:00:02
id,193230,pricetext,19.45,18.19,2024-12-17 04:00:02
id,193230,smartbox_price,15.95,14.91,2024-12-17 04:00:02
id,193230,subtotal,3.89,3.64,2024-12-17 04:00:02
id,193230,ticket_net_price,19.45,18.19,2024-12-17 04:00:02
id,193230,totalCommission,19.45,18.19,2024-12-17 04:00:02
id,193230,totalNetCommission,19.45,18.19,2024-12-17 04:00:02
id,193232,calculated_hgs_commission,2.59,2.42,2024-12-17 04:00:02
id,193232,calculated_hotel_commission,2.59,2.42,2024-12-17 04:00:02
id,193232,default_price,12.97,12.13,2024-12-17 04:00:02
id,193232,hotelNetPrice,2.59,2.42,2024-12-17 04:00:02
id,193232,museumCommission,10.38,9.71,2024-12-17 04:00:02
id,193232,museumNetPrice,10.38,9.71,2024-12-17 04:00:02
id,193232,newPrice,12.97,12.13,2024-12-17 04:00:02
id,193232,original_price,12.97,12.13,2024-12-17 04:00:02
id,193232,pricetext,12.97,12.13,2024-12-17 04:00:02
id,193232,smartbox_price,10.64,9.95,2024-12-17 04:00:02
id,193232,subtotal,2.59,2.42,2024-12-17 04:00:02
id,193232,ticket_net_price,12.97,12.13,2024-12-17 04:00:02
id,193232,totalCommission,12.97,12.13,2024-12-17 04:00:02
id,193232,totalNetCommission,12.97,12.13,2024-12-17 04:00:02
id,193234,calculated_hgs_commission,8.82,8.25,2024-12-17 04:00:02
id,193234,calculated_hotel_commission,8.82,8.25,2024-12-17 04:00:02
id,193234,default_price,44.1,41.23,2024-12-17 04:00:02
id,193234,hotelNetPrice,8.82,8.25,2024-12-17 04:00:02
id,193234,museumCommission,35.28,32.98,2024-12-17 04:00:02
id,193234,museumNetPrice,35.28,32.98,2024-12-17 04:00:02
id,193234,newPrice,44.1,41.23,2024-12-17 04:00:02
id,193234,original_price,44.1,41.23,2024-12-17 04:00:02
id,193234,pricetext,44.10,41.23,2024-12-17 04:00:02
id,193234,smartbox_price,36.17,33.81,2024-12-17 04:00:02
id,193234,subtotal,8.82,8.25,2024-12-17 04:00:02
id,193234,ticket_net_price,44.1,41.23,2024-12-17 04:00:02
id,193234,totalCommission,44.1,41.23,2024-12-17 04:00:02
id,193234,totalNetCommission,44.1,41.23,2024-12-17 04:00:02
id,193478,default_price,6.46,6.47,2024-12-17 04:34:02
id,193478,museumCommission,5.58,5.59,2024-12-17 04:34:02
id,193478,museumNetPrice,5.58,5.59,2024-12-17 04:34:02
id,193478,newPrice,6.46,6.47,2024-12-17 04:34:02
id,193478,original_price,6.46,6.47,2024-12-17 04:34:02
id,193478,pricetext,6.46,6.47,2024-12-17 04:34:02
id,193478,smartbox_price,5.67,5.68,2024-12-17 04:34:02
id,193478,ticket_net_price,6.46,6.47,2024-12-17 04:34:02
id,193478,totalCommission,6.46,6.47,2024-12-17 04:34:02
id,193478,totalNetCommission,6.46,6.47,2024-12-17 04:34:02
id,201688,deleted,1,0,2024-12-17 04:54:02
id,201688,timezone,+02.00,+0,2024-12-17 04:54:02
id,201690,deleted,1,0,2024-12-17 04:54:02
id,201690,timezone,+02.00,+0,2024-12-17 04:54:02
id,201692,deleted,1,0,2024-12-17 04:54:02
id,201692,timezone,+02.00,+0,2024-12-17 04:54:02
id,202468,updated_at,2024-12-03 09:26:04,2024-12-17 08:21:22,2024-12-17 08:21:22
id,202470,updated_at,2024-12-03 09:26:04,2024-12-17 08:21:22,2024-12-17 08:21:22
id,202472,updated_at,2024-12-03 09:26:04,2024-12-17 08:21:22,2024-12-17 08:21:22
id,202532,updated_at,2024-12-10 15:17:16,2024-12-17 08:25:50,2024-12-17 08:25:50
id,202534,updated_at,2024-12-10 15:17:16,2024-12-17 08:25:50,2024-12-17 08:25:50
id,202536,updated_at,2024-12-10 15:17:16,2024-12-17 08:25:50,2024-12-17 08:25:50
id,202566,updated_at,2024-12-03 09:26:25,2024-12-17 08:21:22,2024-12-17 08:21:22
id,202568,updated_at,2024-12-03 09:26:25,2024-12-17 08:21:22,2024-12-17 08:21:22
id,202570,updated_at,2024-12-03 09:26:25,2024-12-17 08:21:22,2024-12-17 08:21:22
id,206412,updated_at,2022-10-20 12:47:35,2024-12-18 04:58:39,2024-12-18 04:58:43
id,206414,updated_at,2022-10-20 12:47:35,2024-12-18 04:58:39,2024-12-18 04:58:43
id,206418,updated_at,2022-10-20 12:47:35,2024-12-18 04:58:39,2024-12-18 04:58:43
id,207832,agefrom,13,12,2024-12-18 04:04:02
id,207832,ageto,99,30,2024-12-18 04:04:02
id,207832,deleted,1,0,2024-12-18 04:04:02
id,207832,max_qty,17,18,2024-12-18 04:04:02
id,207832,timezone,-07.00,+0,2024-12-18 04:04:02
id,207834,deleted,1,0,2024-12-18 04:04:02
id,207834,max_qty,17,18,2024-12-18 04:04:02
id,207834,timezone,-07.00,+0,2024-12-18 04:04:02
